"","AR","Camber","Re","ARFac","CamberFac","ReFac","speeds","ARnumber","CLCD","Caoa","slope","yint","gamma","gaoa","Efficiency"
"150",4.9019238,0.076138081,105000,"4.9019238","0.076138081","105000",15.75,8,10.8659178399763,1.094,0.0488223713741185,0.434031273461661,5.25804288054596,1.0909,0.591566035185185
"151",4.9019238,0.1,16415.396,"4.9019238","0.1","16415.396",2.4623094,8,9.0018366124083,1.7793,0.0487462046863989,0.53411638589852,6.3388796885551,1.7791,0.591571240909091
"152",4.9019238,0.1,18912.915,"4.9019238","0.1","18912.915",2.83693725,8,9.14278528144024,1.668,0.0487462046863989,0.53411638589852,6.24193192165801,1.6677,0.591571240909091
"153",4.9019238,0.1,23192.05,"4.9019238","0.1","23192.05",3.4788075,8,9.41636632369557,1.4771,0.0487462046863989,0.53411638589852,6.06194322499099,1.4762,0.591571240909091
"154",4.9019238,0.1,31413.316,"4.9019238","0.1","31413.316",4.7119974,8,9.60182354492483,1.3784,0.0487462046863989,0.53411638589852,5.94568956512899,1.3768,0.591571240909091
"155",4.9019238,0.1,42185.108,"4.9019238","0.1","42185.108",6.3277662,8,7.18657090337674,2.2519,0.0487462046863989,0.53411638589852,7.92173076776737,2.2517,0.591571240909091
"156",4.9019238,0.1,50151.724,"4.9019238","0.1","50151.724",7.5227586,8,7.32531823723681,2.2127,0.0487462046863989,0.53411638589852,7.77353822359679,2.2125,0.591571240909091
"157",4.9019238,0.1,53845.416,"4.9019238","0.1","53845.416",8.0768124,8,9.66099159505613,1.3591,0.0487462046863989,0.53411638589852,5.90952667414729,1.3573,0.591571240909091
"158",4.9019238,0.1,72701.801,"4.9019238","0.1","72701.801",10.90527015,8,9.7656066215067,1.3261,0.0487462046863989,0.53411638589852,5.84664598387031,1.324,0.591571240909091
"159",4.9019238,0.1,82331.177,"4.9019238","0.1","82331.177",12.34967655,8,9.7846142573188,1.3176,0.0487462046863989,0.53411638589852,5.8353629409135,1.3155,0.591571240909091
"160",4.9019238,0.1,105000,"4.9019238","0.1","105000",15.75,8,9.82530222129051,1.2992,0.0487462046863989,0.53411638589852,5.81135559710589,1.2969,0.591571240909091
"161",4.9019238,0.1,127668.82,"4.9019238","0.1","127668.82",19.150323,8,9.89106934646466,1.245,0.0487462046863989,0.53411638589852,5.77296350441917,1.2426,0.591571240909091
"162",4.9019238,0.1,137298.2,"4.9019238","0.1","137298.2",20.59473,8,9.94397638383308,1.2005,0.0487462046863989,0.53411638589852,5.74244450005436,1.198,0.591571240909091
"163",4.9019238,0.1,156154.58,"4.9019238","0.1","156154.58",23.423187,8,9.97141499238822,1.1793,0.0487462046863989,0.53411638589852,5.72674430223886,1.1769,0.591571240909091
"164",4.9019238,0.1,159848.28,"4.9019238","0.1","159848.28",23.977242,8,9.98695220111438,1.169,0.0487462046863989,0.53411638589852,5.71789356703374,1.1667,0.591571240909091
"165",4.9019238,0.1,167814.89,"4.9019238","0.1","167814.89",25.1722335,8,7.57180221056109,2.1436,0.0487462046863989,0.53411638589852,7.52343323751726,2.1434,0.591571240909091
"166",4.9019238,0.1,178586.68,"4.9019238","0.1","178586.68",26.788002,8,8.03838466060667,2.0167,0.0487462046863989,0.53411638589852,7.09131973737437,2.0165,0.591571240909091
"167",4.9019238,0.1,186807.95,"4.9019238","0.1","186807.95",28.0211925,8,8.33262111969465,1.9534,0.0487462046863989,0.53411638589852,6.84333027672153,1.9531,0.591571240909091
"168",4.9019238,0.1,191087.09,"4.9019238","0.1","191087.09",28.6630635,8,8.56169088679293,1.9089,0.0487462046863989,0.53411638589852,6.66190192771469,1.9086,0.591571240909091
"169",4.9019238,0.1,193584.6,"4.9019238","0.1","193584.6",29.03769,8,8.6342215232069,1.8892,0.0487462046863989,0.53411638589852,6.60643536882919,1.8889,0.591571240909091
"170",4.9019238,0.12386192,105000,"4.9019238","0.12386192","105000",15.75,8,8.06359002112197,1.7275,0.0473978214786674,0.637476094190533,7.06936121841851,1.7265,0.588489210169492
"171",4.9019238,0.1339981,31413.316,"4.9019238","0.1339981","31413.316",4.7119974,8,7.65249062042293,1.6502,0.0486934260921881,0.673906748898556,7.4449539084005,1.6494,0.591320716438356
"172",4.9019238,0.1339981,50151.724,"4.9019238","0.1339981","50151.724",7.5227586,8,7.86741070301429,1.8056,0.0486934260921881,0.673906748898556,7.24371638331384,1.8042,0.591320716438356
"173",4.9019238,0.1339981,105000,"4.9019238","0.1339981","105000",15.75,8,7.93427495630647,1.7949,0.0491121257593153,0.674101279542845,7.18332546287033,1.7934,0.592337495454546
"174",4.9019238,0.1339981,159848.28,"4.9019238","0.1339981","159848.28",23.977242,8,6.90493684176576,1.0716,0.0486934260921881,0.673906748898556,8.2404600623764,1.071,0.591320716438356
"175",4.9019238,0.1339981,178586.68,"4.9019238","0.1339981","178586.68",26.788002,8,7.24249587556335,1.2776,0.0486934260921881,0.673906748898556,7.86130111858062,1.277,0.591320716438356
"176",4.9019238,0.15384693,50151.724,"4.9019238","0.15384693","50151.724",7.5227586,8,7.03568893706053,1.1144,0.0463101471767039,0.767470385982674,8.08937946220001,1.1141,0.585848778787879
"177",4.9019238,0.15384693,105000,"4.9019238","0.15384693","105000",15.75,8,7.15176174917781,1.4617,0.0463101471767039,0.767470385982674,7.95979267334682,1.4616,0.585848778787879
"178",4.9019238,0.15384693,159848.28,"4.9019238","0.15384693","159848.28",23.977242,8,6.68500492663007,0.4482,0.0463101471767039,0.767470385982674,8.50767889129339,0.4484,0.585848778787879
"179",4.9019238,0.15773503,18912.915,"4.9019238","0.15773503","18912.915",2.83693725,8,6.79725512277656,0.614,0.0462716052708486,0.784133163434575,8.36918875173485,0.6141,0.585650962121212
"180",4.9019238,0.15773503,23192.05,"4.9019238","0.15773503","23192.05",3.4788075,8,6.9330911612235,0.9447,0.0462716052708486,0.784133163434575,8.20747161568695,0.9444,0.585650962121212
"181",4.9019238,0.15773503,31413.316,"4.9019238","0.15773503","31413.316",4.7119974,8,4.95006415991352,-0.0509999999999999,0.0462716052708486,0.784133163434575,11.4210102643292,-0.0502999999999999,0.585650962121212
"182",4.9019238,0.15773503,53845.416,"4.9019238","0.15773503","53845.416",8.0768124,8,7.00622841456512,1.1126,0.0462716052708486,0.784133163434575,8.12294742037809,1.1124,0.585650962121212
"183",4.9019238,0.15773503,72701.801,"4.9019238","0.15773503","72701.801",10.90527015,8,7.03669517997568,1.1872,0.0462716052708486,0.784133163434575,8.08824614637552,1.1869,0.585650962121212
"184",4.9019238,0.15773503,105000,"4.9019238","0.15773503","105000",15.75,8,7.06606938228496,1.2934,0.0462716052708486,0.784133163434575,8.05506931743762,1.2932,0.585650962121212
"185",4.9019238,0.15773503,137298.2,"4.9019238","0.15773503","137298.2",20.59473,8,7.07601492666764,1.3472,0.0462716052708486,0.784133163434575,8.04389702555184,1.3471,0.585650962121212
"186",4.9019238,0.15773503,156154.58,"4.9019238","0.15773503","156154.58",23.423187,8,7.08103162454959,1.3661,0.0462716052708486,0.784133163434575,8.03827299722724,1.3661,0.585650962121212
"187",4.9019238,0.15773503,178586.68,"4.9019238","0.15773503","178586.68",26.788002,8,5.35896660522327,-0.0727,0.0462716052708486,0.784133163434575,10.5699802745798,-0.072,0.585650962121212
"188",4.9019238,0.15773503,186807.95,"4.9019238","0.15773503","186807.95",28.0211925,8,6.19760057999634,-0.098,0.0462716052708486,0.784133163434575,9.16581695320053,-0.0973999999999999,0.585650962121212
"189",4.9019238,0.15773503,191087.09,"4.9019238","0.15773503","191087.09",28.6630635,8,6.60944140997084,0.3195,0.0462716052708486,0.784133163434575,8.60350187413848,0.3198,0.585650962121212
"190",4.9019238,0.16612094,105000,"4.9019238","0.16612094","105000",15.75,8,6.73010956178372,0.427,0.0476640760985284,0.813422071533938,8.45149848771278,0.4268,0.588784127272727
"191",4.9019238,0.17745967,23192.05,"4.9019238","0.17745967","23192.05",3.4788075,8,6.23883964148004,-0.5089,0.0476342345057927,0.861152518623665,9.10624365438777,-0.5093,0.588408889393939
"192",4.9019238,0.17745967,31413.316,"4.9019238","0.17745967","31413.316",4.7119974,8,6.45837971557324,-0.2127,0.0476342345057927,0.861152518623665,8.8016277204831,-0.213,0.588408889393939
"193",4.9019238,0.17745967,50151.724,"4.9019238","0.17745967","50151.724",7.5227586,8,6.54567890416543,-0.1329,0.0476342345057927,0.861152518623665,8.68604511427021,-0.1333,0.588408889393939
"194",4.9019238,0.17745967,72701.801,"4.9019238","0.17745967","72701.801",10.90527015,8,6.58303845776692,-0.1356,0.0476342345057927,0.861152518623665,8.63749489934515,-0.1361,0.588408889393939
"195",4.9019238,0.17745967,105000,"4.9019238","0.17745967","105000",15.75,8,6.60595994557365,-0.1475,0.0476342345057927,0.861152518623665,8.60797377630442,-0.1481,0.588408889393939
"196",4.9019238,0.17745967,137298.2,"4.9019238","0.17745967","137298.2",20.59473,8,6.61400677808268,-0.1281,0.0476342345057927,0.861152518623665,8.59765935303971,-0.1288,0.588408889393939
"197",4.9019238,0.17745967,159848.28,"4.9019238","0.17745967","159848.28",23.977242,8,4.76691698347605,-1.057,0.0476342345057927,0.861152518623665,11.8476191961219,-1.0574,0.588408889393939
"198",4.9019238,0.17745967,178586.68,"4.9019238","0.17745967","178586.68",26.788002,8,5.53055974222048,-1.349,0.0476342345057927,0.861152518623665,10.2490767765121,-1.349,0.588408889393939
"199",4.9019238,0.17745967,186807.95,"4.9019238","0.17745967","186807.95",28.0211925,8,5.94883121783561,-0.8491,0.0476342345057927,0.861152518623665,9.54219033999785,-0.8495,0.588408889393939
"200",4.9019238,0.18611363,31413.316,"4.9019238","0.18611363","31413.316",4.7119974,8,6.28869952136829,-0.8359,0.047315354138399,0.87407814758028,9.03524156823968,-0.8363,0.584485506060606
"201",4.9019238,0.18611363,50151.724,"4.9019238","0.18611363","50151.724",7.5227586,8,6.43771242751123,-0.496799999999999,0.047315354138399,0.87407814758028,8.82944149996081,-0.496799999999999,0.584485506060606
"202",4.9019238,0.18611363,105000,"4.9019238","0.18611363","105000",15.75,8,6.46179205311308,-0.547499999999999,0.047315354138399,0.87407814758028,8.79705538946351,-0.5476,0.584485506060606
"203",4.9019238,0.18611363,159848.28,"4.9019238","0.18611363","159848.28",23.977242,8,5.25748427606547,-2.0166,0.047315354138399,0.87407814758028,10.7692700133182,-2.0169,0.584485506060606
"204",4.9019238,0.18611363,178586.68,"4.9019238","0.18611363","178586.68",26.788002,8,5.69606285433521,-1.4725,0.047315354138399,0.87407814758028,9.95734388487159,-1.4726,0.584485506060606
"205",4.9019238,0.19061798,50151.724,"4.9019238","0.19061798","50151.724",7.5227586,8,6.2189960307644,-1.1649,0.0472739181609436,0.894001627304039,9.13480847851262,-1.1655,0.590700192424242
"206",4.9019238,0.19061798,105000,"4.9019238","0.19061798","105000",15.75,8,6.38817991695015,-0.8418,0.0472739181609436,0.894001627304039,8.89680924423277,-0.8418,0.590700192424242
"207",4.9019238,0.19061798,159848.28,"4.9019238","0.19061798","159848.28",23.977242,8,5.57946461531473,-1.8437,0.0472739181609436,0.894001627304039,10.1611364502929,-1.8439,0.590700192424242
"208",4.9019238,0.19324695,105000,"4.9019238","0.19324695","105000",15.75,8,6.18773978008178,-1.3131,0.0473753550360088,0.907006597749017,9.18016870300385,-1.3136,0.597211310606061
"209",5.0768881,0.022540333,105000,"5.0768881","0.022540333","105000",15.75,9,13.0273379784948,2.091,0.0512950058103241,0.212404801339736,4.38867113158128,2.094,0.598820684
"210",5.0768881,0.042264973,50151.724,"5.0768881","0.042264973","50151.724",7.5227586,9,12.7990493253343,1.2378,0.0508885757503001,0.305049654573829,4.46741223339448,1.2359,0.59718913
"211",5.0768881,0.042264973,105000,"5.0768881","0.042264973","105000",15.75,9,13.5638381568558,0.9582,0.0508885757503001,0.305049654573829,4.21640746825317,0.9552,0.59718913
"212",5.0768881,0.042264973,159848.28,"5.0768881","0.042264973","159848.28",23.977242,9,11.2747597094397,1.9501,0.0508885757503001,0.305049654573829,5.06846686320537,1.9496,0.59718913
"213",5.0768881,0.1,31413.316,"5.0768881","0.1","31413.316",4.7119974,9,9.65998942767494,1.3736,0.0500281633947448,0.54482536550891,5.91015093297148,1.3724,0.595398918604651
"214",5.0768881,0.1,50151.724,"5.0768881","0.1","50151.724",7.5227586,9,10.045123082906,1.2019,0.0500281633947448,0.54482536550891,5.68502236434155,1.1994,0.595398918604651
"215",5.0768881,0.1,105000,"5.0768881","0.1","105000",15.75,9,10.1567250314933,1.1266,0.0500281633947448,0.54482536550891,5.62293305947176,1.1237,0.595398918604651
"216",5.0768881,0.1,159848.28,"5.0768881","0.1","159848.28",23.977242,9,8.22173254368958,1.9597,0.0500281633947448,0.54482536550891,6.93473706252147,1.9595,0.595398918604651
"217",5.0768881,0.1,178586.68,"5.0768881","0.1","178586.68",26.788002,9,8.768379638661,1.844,0.0500281633947448,0.54482536550891,6.50622861914594,1.8437,0.595398918604651
"218",5.0768881,0.15773503,50151.724,"5.0768881","0.15773503","50151.724",7.5227586,9,7.11342270393093,0.8962,0.0474789612253418,0.799649726896984,8.00213234151011,0.896,0.58949553030303
"219",5.0768881,0.15773503,105000,"5.0768881","0.15773503","105000",15.75,9,7.23109526071372,1.1857,0.0474789612253418,0.799649726896984,7.87356491670623,1.1855,0.58949553030303
"220",5.0768881,0.15773503,159848.28,"5.0768881","0.15773503","159848.28",23.977242,9,6.72514024125115,0.1993,0.047559508784965,0.799386604868882,8.45764958333914,0.1998,0.589678821538462
"221",5.0768881,0.17745967,105000,"5.0768881","0.17745967","105000",15.75,9,6.61331558243576,-0.2445,0.0472662691994572,0.8578355578019,8.59854182359022,-0.2448,0.578842707575758
"222",5.6736968,0.1,105000,"5.6736968","0.1","105000",15.75,10,10.4462039102959,1.1395,0.0540858756975599,0.577529798774483,5.46812004927188,1.1379,0.607022107894737
"223",5.9700853,0.013886369,105000,"5.9700853","0.013886369","105000",15.75,11,12.5393357731194,1.1072,0.0574919074197861,0.182916106706774,4.55661327234517,1.0966,0.616474790909091
"224",5.9700853,0.022540333,50151.724,"5.9700853","0.022540333","50151.724",7.5227586,11,14.0557977882431,1.7367,0.0569864694334651,0.232275406148441,4.06827574120596,1.7387,0.615425164444444
"225",5.9700853,0.022540333,105000,"5.9700853","0.022540333","105000",15.75,11,15.0624930336471,1.5588,0.0569864694334651,0.232275406148441,3.79707690694506,1.5613,0.615425164444444
"226",5.9700853,0.022540333,159848.28,"5.9700853","0.022540333","159848.28",23.977242,11,12.1302806715872,2.099,0.0570557335397161,0.232148403835699,4.71150511771421,2.1001,0.615505565116279
"227",5.9700853,0.042264973,31413.316,"5.9700853","0.042264973","31413.316",4.7119974,11,13.9798773669238,1.2004,0.0566431913319239,0.332690904968288,4.09140344749796,1.1985,0.613852077272727
"228",5.9700853,0.042264973,50151.724,"5.9700853","0.042264973","50151.724",7.5227586,11,14.8413678662835,0.9165,0.0566431913319239,0.332690904968288,3.85460656679911,0.9138,0.613852077272727
"229",5.9700853,0.042264973,105000,"5.9700853","0.042264973","105000",15.75,11,15.0601968776205,0.8481,0.0566431913319239,0.332690904968288,3.79874908302393,0.8453,0.613852077272727
"230",5.9700853,0.042264973,159848.28,"5.9700853","0.042264973","159848.28",23.977242,11,11.209331423379,2.3683,0.0566431913319239,0.332690904968288,5.09789665583543,2.3678,0.613852077272727
"231",5.9700853,0.042264973,178586.68,"5.9700853","0.042264973","178586.68",26.788002,11,12.2805055719305,1.9051,0.0566431913319239,0.332690904968288,4.6552733911762,1.9045,0.613852077272727
"232",5.9700853,0.066001896,105000,"5.9700853","0.066001896","105000",15.75,11,13.0128986228079,0.7768,0.0561706055195807,0.433312465464076,4.39425085486388,0.7743,0.61278447826087
"233",5.9700853,0.1,23192.05,"5.9700853","0.1","23192.05",3.4788075,11,10.3121397463519,1.3631,0.0554853200493305,0.593147146109937,5.53878839246802,1.3623,0.611386779545455
"234",5.9700853,0.1,31413.316,"5.9700853","0.1","31413.316",4.7119974,11,10.8265825008453,1.0465,0.0554853200493305,0.593147146109937,5.27710173582197,1.045,0.611386779545455
"235",5.9700853,0.1,50151.724,"5.9700853","0.1","50151.724",7.5227586,11,11.135515922131,0.8871,0.0554853200493305,0.593147146109937,5.13146604063392,0.885,0.611386779545455
"236",5.9700853,0.1,72701.801,"5.9700853","0.1","72701.801",10.90527015,11,11.2930100792767,0.8177,0.0554853200493305,0.593147146109937,5.06025730672687,0.8152,0.611386779545455
"237",5.9700853,0.1,105000,"5.9700853","0.1","105000",15.75,11,11.4244712864684,0.7236,0.0554853200493305,0.593147146109937,5.00230123549955,0.7207,0.611386779545455
"238",5.9700853,0.1,137298.2,"5.9700853","0.1","137298.2",20.59473,11,11.4884634816519,0.6683,0.0554853200493305,0.593147146109937,4.97456667602837,0.6654,0.611386779545455
"239",5.9700853,0.1,159848.28,"5.9700853","0.1","159848.28",23.977242,11,8.5091884513559,1.8481,0.0554853200493305,0.593147146109937,6.70263495874578,1.8478,0.611386779545455
"240",5.9700853,0.1,178586.68,"5.9700853","0.1","178586.68",26.788002,11,9.09139024306142,1.7472,0.0554853200493305,0.593147146109937,6.27694685966558,1.7469,0.611386779545455
"241",5.9700853,0.1,186807.95,"5.9700853","0.1","186807.95",28.0211925,11,9.75474887577948,1.6044,0.0554853200493305,0.593147146109937,5.85315614265041,1.604,0.611386779545455
"242",5.9700853,0.1339981,105000,"5.9700853","0.1339981","105000",15.75,11,8.82849210945349,1.181,0.0549531288388299,0.752030291075818,6.46230178089212,1.1802,0.610453669047619
"243",5.9700853,0.15773503,31413.316,"5.9700853","0.15773503","31413.316",4.7119974,11,7.9828297164154,0.6705,0.0538170531746032,0.866174622395383,7.14016123717714,0.6703,0.607883952727273
"244",5.9700853,0.15773503,50151.724,"5.9700853","0.15773503","50151.724",7.5227586,11,8.15136560925481,0.9889,0.0538170531746032,0.866174622395383,6.99400997134386,0.9888,0.607883952727273
"245",5.9700853,0.15773503,105000,"5.9700853","0.15773503","105000",15.75,11,8.19121464078539,1.0847,0.0538170531746032,0.866174622395383,6.96031890769625,1.0847,0.607883952727273
"246",5.9700853,0.15773503,159848.28,"5.9700853","0.15773503","159848.28",23.977242,11,6.9572303208332,-0.5441,0.0538961280541261,0.865974299367258,8.17939736944383,-0.5435,0.608032768518519
"247",5.9700853,0.15773503,178586.68,"5.9700853","0.15773503","178586.68",26.788002,11,7.45627004110642,-0.0667,0.0538961280541261,0.865974299367258,7.6386473018988,-0.0661999999999999,0.608032768518519
"248",5.9700853,0.17745967,50151.724,"5.9700853","0.17745967","50151.724",7.5227586,11,7.37954521010721,-0.3732,0.0528050755975368,0.934472470257106,7.71710601609917,-0.3736,0.595221606060606
"249",5.9700853,0.17745967,105000,"5.9700853","0.17745967","105000",15.75,11,7.55521067513538,-0.1668,0.0528050755975368,0.934472470257106,7.53976892354106,-0.1671,0.595221606060606
"250",5.9700853,0.17745967,159848.28,"5.9700853","0.17745967","159848.28",23.977242,11,6.68253528224491,-1.1965,0.0531230617838886,0.934101339115106,8.51076876618978,-1.1966,0.595850475806452
"251",5.9700853,0.18611363,105000,"5.9700853","0.18611363","105000",15.75,11,7.15429514793375,-0.9409,0.054164205865776,0.971288363928609,7.95701598259949,-0.941,0.603641115151515
"252",6.4262137,0.042264973,105000,"6.4262137","0.042264973","105000",15.75,12,14.5187290015727,1.2031,0.0590815650676606,0.344529912575966,3.94004130931586,1.2012,0.620660661904762
"253",6.4262137,0.1,50151.724,"6.4262137","0.1","50151.724",7.5227586,12,11.3688816432416,0.9037,0.058018143728223,0.613381283449478,5.02669067688919,0.902,0.618300870731707
"254",6.4262137,0.1,105000,"6.4262137","0.1","105000",15.75,12,11.8750053835695,0.6301,0.058018143728223,0.613381283449478,4.81342196466681,0.6277,0.618300870731707
"255",6.4262137,0.1,159848.28,"6.4262137","0.1","159848.28",23.977242,12,10.2109226421552,1.5219,0.058018143728223,0.613381283449478,5.59335912780357,1.5214,0.618300870731707
"256",6.4262137,0.15773503,105000,"6.4262137","0.15773503","105000",15.75,12,8.38913956157724,0.5724,0.056485984841629,0.894779976319758,6.79766032232453,0.5723,0.61521701372549
"257",7.5,0.0050892088,105000,"7.5","0.0050892088","105000",15.75,13,10.429570509409,1.1438,0.0647670339721255,0.158248221498258,5.47611026305455,1.1201,0.638035817073171
"258",7.5,0.0067530486,50151.724,"7.5","0.0067530486","50151.724",7.5227586,13,10.9789918351169,0.8847,0.0644624576710684,0.167620135082833,5.20018345302529,0.8418,0.637710024
"259",7.5,0.0067530486,105000,"7.5","0.0067530486","105000",15.75,13,11.7709318194825,0.6594,0.0650263035595105,0.166711299903597,4.84904435266504,0.6107,0.63798008
"260",7.5,0.0067530486,159848.28,"7.5","0.0067530486","159848.28",23.977242,13,9.71162163115604,1.4821,0.0648551486486486,0.16690635945946,5.87853746951419,1.4711,0.63789882972973
"261",7.5,0.0093820154,31413.316,"7.5","0.0093820154","31413.316",4.7119974,13,11.937273558535,0.776,0.0647378414634146,0.180969269756098,4.78257418134655,0.7444,0.637569365
"262",7.5,0.0093820154,50151.724,"7.5","0.0093820154","50151.724",7.5227586,13,12.8651125210831,0.5632,0.0647378414634146,0.180969269756098,4.43675623315047,0.5402,0.637569365
"263",7.5,0.0093820154,105000,"7.5","0.0093820154","105000",15.75,13,13.0899511072045,0.5439,0.0647378414634146,0.180969269756098,4.36082321095923,0.5213,0.637569365
"264",7.5,0.0093820154,159848.28,"7.5","0.0093820154","159848.28",23.977242,13,9.24874004933402,1.8167,0.0647947678630048,0.180883860980414,6.17076638912988,1.8118,0.637594318421053
"265",7.5,0.0093820154,178586.68,"7.5","0.0093820154","178586.68",26.788002,13,10.3061979534515,1.3582,0.0647665923076923,0.180925185128205,5.54071610300599,1.341,0.637582030769231
"266",7.5,0.013886369,23192.05,"7.5","0.013886369","23192.05",3.4788075,13,12.4492407481162,1.0268,0.0649758357142857,0.204497057783251,4.5889267308336,1.0134,0.637203031034483
"267",7.5,0.013886369,31413.316,"7.5","0.013886369","31413.316",4.7119974,13,13.3803040166899,0.8077,0.0649758357142857,0.204497057783251,4.26945650480035,0.7939,0.637203031034483
"268",7.5,0.013886369,50151.724,"7.5","0.013886369","50151.724",7.5227586,13,14.1152434039019,0.7502,0.0649758357142857,0.204497057783251,4.04762101500702,0.7369,0.637203031034483
"269",7.5,0.013886369,72701.801,"7.5","0.013886369","72701.801",10.90527015,13,14.5029799883847,0.7164,0.0649758357142857,0.204497057783251,3.93956523264716,0.7033,0.637203031034483
"270",7.5,0.013886369,105000,"7.5","0.013886369","105000",15.75,13,14.7157058373746,0.6557,0.0649758357142857,0.204497057783251,3.88248571326525,0.6427,0.637203031034483
"271",7.5,0.013886369,137298.2,"7.5","0.013886369","137298.2",20.59473,13,14.7875700161858,0.6165,0.0649758357142857,0.204497057783251,3.86348710688947,0.6039,0.637203031034483
"272",7.5,0.013886369,159848.28,"7.5","0.013886369","159848.28",23.977242,13,9.60410344125469,1.8094,0.0649758357142857,0.204497057783251,5.94345520119826,1.7997,0.637203031034483
"273",7.5,0.013886369,178586.68,"7.5","0.013886369","178586.68",26.788002,13,10.308396308708,1.6037,0.0649758357142857,0.204497057783251,5.539606361231,1.5921,0.637203031034483
"274",7.5,0.013886369,186807.95,"7.5","0.013886369","186807.95",28.0211925,13,11.4960678084479,1.305,0.0649758357142857,0.204497057783251,4.96925417870525,1.292,0.637203031034483
"275",7.5,0.022540333,18912.915,"7.5","0.022540333","18912.915",2.83693725,13,14.3688476535975,1.5014,0.0645264728893058,0.258864983621013,3.97932394640361,1.5021,0.6363522875
"276",7.5,0.022540333,23192.05,"7.5","0.022540333","23192.05",3.4788075,13,15.4671707146474,1.3304,0.0645264728893058,0.258864983621013,3.6974260588662,1.3311,0.6363522875
"277",7.5,0.022540333,31413.316,"7.5","0.022540333","31413.316",4.7119974,13,9.9716222126354,1.9374,0.0646876407563025,0.25863896789916,5.72566178595377,1.9348,0.636416334285714
"278",7.5,0.022540333,50151.724,"7.5","0.022540333","50151.724",7.5227586,13,16.2443782577793,1.2648,0.0645264728893058,0.258864983621013,3.52090349513006,1.267,0.6363522875
"279",7.5,0.022540333,53845.416,"7.5","0.022540333","53845.416",8.0768124,13,16.5822066099125,1.1984,0.0645598473684211,0.258813809419703,3.4492521926615,1.1999,0.636366446153846
"280",7.5,0.022540333,72701.801,"7.5","0.022540333","72701.801",10.90527015,13,16.6356700534296,1.1733,0.0645598473684211,0.258813809419703,3.4381185346284,1.1743,0.636366446153846
"281",7.5,0.022540333,105000,"7.5","0.022540333","105000",15.75,13,16.9530560018475,1.168,0.0645598473684211,0.258813809419703,3.37372168163511,1.1698,0.636366446153846
"282",7.5,0.022540333,137298.2,"7.5","0.022540333","137298.2",20.59473,13,17.0722353857605,1.1691,0.0645598473684211,0.258813809419703,3.35023973847462,1.1714,0.636366446153846
"283",7.5,0.022540333,156154.58,"7.5","0.022540333","156154.58",23.423187,13,17.1312006585411,1.1632,0.0645598473684211,0.258813809419703,3.33874087553304,1.1656,0.636366446153846
"284",7.5,0.022540333,159848.28,"7.5","0.022540333","159848.28",23.977242,13,10.5696370013551,1.8596,0.0646876407563025,0.25863896789916,5.40356779911772,1.8574,0.636416334285714
"285",7.5,0.022540333,178586.68,"7.5","0.022540333","178586.68",26.788002,13,11.8007003351728,1.741,0.064624886913229,0.258720566998578,4.84244833367543,1.7393,0.636392821621622
"286",7.5,0.022540333,186807.95,"7.5","0.022540333","186807.95",28.0211925,13,13.2474221204457,1.6494,0.0645926532443375,0.258765694135026,4.31522031508481,1.649,0.636379971052632
"287",7.5,0.022540333,191087.09,"7.5","0.022540333","191087.09",28.6630635,13,13.4258641689644,1.6255,0.0645926532443375,0.258765694135026,4.25802419202507,1.6253,0.636379971052632
"288",7.5,0.025846881,105000,"7.5","0.025846881","105000",15.75,13,15.5789869239744,1.3271,0.0645396473355947,0.277495731141263,3.6718709199147,1.3267,0.636120476315789
"289",7.5,0.033879061,50151.724,"7.5","0.033879061","50151.724",7.5227586,13,15.8892849442587,1.7638,0.0644077408359777,0.322935391848123,3.60116016115486,1.7647,0.635543663157895
"290",7.5,0.033879061,105000,"7.5","0.033879061","105000",15.75,13,16.9451991094535,1.4502,0.0644437798719772,0.322884937197724,3.37728556424938,1.4488,0.635560864864865
"291",7.5,0.033879061,159848.28,"7.5","0.033879061","159848.28",23.977242,13,13.8332595788254,2.3433,0.0644077408359777,0.322935391848123,4.13459010906213,2.3456,0.635543663157895
"292",7.5,0.042264973,16415.396,"7.5","0.042264973","16415.396",2.4623094,13,14.7797042966856,1.5838,0.0642665900536164,0.369735862118394,3.8707056283174,1.5829,0.634695847368421
"293",7.5,0.042264973,18912.915,"7.5","0.042264973","18912.915",2.83693725,13,15.1011760473111,1.4691,0.0642665900536164,0.369735862118394,3.78854498016233,1.4679,0.634695847368421
"294",7.5,0.042264973,23192.05,"7.5","0.042264973","23192.05",3.4788075,13,15.7519917331827,1.2449,0.0642665900536164,0.369735862118394,3.63242906815976,1.2432,0.634695847368421
"295",7.5,0.042264973,31413.316,"7.5","0.042264973","31413.316",4.7119974,13,16.2432640306954,1.0909,0.0642665900536164,0.369735862118394,3.52283149964556,1.0888,0.634695847368421
"296",7.5,0.042264973,42185.108,"7.5","0.042264973","42185.108",6.3277662,13,10.5340172954194,2.7193,0.0642665900536164,0.369735862118394,5.42280400430093,2.7191,0.634695847368421
"297",7.5,0.042264973,50151.724,"7.5","0.042264973","50151.724",7.5227586,13,10.8414197213837,2.6627,0.0642665900536164,0.369735862118394,5.26992294019263,2.6624,0.634695847368421
"298",7.5,0.042264973,53845.416,"7.5","0.042264973","53845.416",8.0768124,13,16.4098667880196,1.0465,0.0642665900536164,0.369735862118394,3.48714931605169,1.0442,0.634695847368421
